created_at,id_str,full_text,user.location,entities.hashtags,retweeted_status.full_text
Wed Oct 26 20:35:05 +0000 2022,1585369445429841920,"RT @SergioMarone: Sócios no crime

Jair #bolsonaro14anos defende o presidente abusador da Caixa e não vê ""nada de contundente"" nas declaraç…","São Paulo, Brasil","[{'text': 'bolsonaro14anos', 'indices': [40, 56]}]","Sócios no crime

Jair #bolsonaro14anos defende o presidente abusador da Caixa e não vê ""nada de contundente"" nas declarações das 20 vítimas do crime de abuso. #PintouUmClima BOLSONARO NAO MEXE NO MEU SALARIO/ BOLSONARO FIQUE LONGE DAS NOSSAS CRIANÇAS 

https://t.co/w7XwFM5kQT"
Wed Oct 26 20:35:05 +0000 2022,1585369445421449216,@_Janoninho JAIR EM DESESPERO!,,[],
Wed Oct 26 20:35:05 +0000 2022,1585369445417222144,"RT @JaimepaulaJaime: @augustosnunes Enquanto isto acontece com a Jovem Pan e vc, veja esse vídeo sobre o TRE/MG apreendendo material do com…",,[],"@augustosnunes Enquanto isto acontece com a Jovem Pan e vc, veja esse vídeo sobre o TRE/MG apreendendo material do comitê do BOLSONARO em BH, alegando difamação contra o tal 🦑. Vejam o relato dessa apoiadora. O sistema é bruto. VOTE 22. https://t.co/wf676IsEYR"
Wed Oct 26 20:35:05 +0000 2022,1585369445253644288,@_Janoninho Armação do Jair,,[],
Wed Oct 26 20:35:05 +0000 2022,1585369445178183680,"@viniragusa @camilamoreno13_ @Jonvlogs Raciocínio bom é o teu, supondo que Bolsonaro realmente fosse genocida tu nem sabe o que o filho dele pensa a respeito. Agora votar em bandido, vagabundo e socialista que apoia e financia ditaduras na América latina, que não é nada seu isso sim merece uma boa explicação.",,[],
Wed Oct 26 20:35:05 +0000 2022,1585369445098467328,"RT @FlavioBolsonaro: Quem mandou roubar o Bolsonaro?

https://t.co/vvYwu8XjVA

#RadiolaoDoPT","Bombinhas, Brasil","[{'text': 'RadiolaoDoPT', 'indices': [79, 92]}]","Quem mandou roubar o Bolsonaro?

https://t.co/vvYwu8XjVA

#RadiolaoDoPT"
Wed Oct 26 20:35:05 +0000 2022,1585369444842602496,RT @cafecomferri: Deve ser muito foda odiar o Bolsonaro a ponto de defender que é justo e normal em uma eleição um candidato ter 3/4 das in…,,[],"Deve ser muito foda odiar o Bolsonaro a ponto de defender que é justo e normal em uma eleição um candidato ter 3/4 das inserções de rádio em um 2 turno em uma região do Brasil. E sabidamente existir indícios de fraude eleitoral.

Vergonha alheia máxima. Régua moral zero."
Wed Oct 26 20:35:05 +0000 2022,1585369444666474496,"Campanha de Bolsonaro
Acusação sem provas reais,
Dono de radio supostamente denunciada é bolsonorita,
Empresa que fez a auditoria, não presta esse tipo de serviço e ja recebeu dinheiro do goverono em outros tempos e por ai vai aquntidade de mentira do deus pedófilo",,[],
Wed Oct 26 20:35:04 +0000 2022,1585369444561272832,"RT @eeeitadiacho: Se votassem só homens, Lula venceria por menos de 51-49. 

Se votassem só mulheres, Lula levaria por 56-44.

Se votassem…",,[],"Se votassem só homens, Lula venceria por menos de 51-49. 

Se votassem só mulheres, Lula levaria por 56-44.

Se votassem só os brancos, Bolsonaro é que venceria, por 53-47.

Se votassem só os negros, Lula levaria por 60-40.

Dados do IPEC."
Wed Oct 26 20:35:04 +0000 2022,1585369444296990720,"RT @FernandoHoliday: Vamos lá, caso alguém ainda esteja em dúvida:

- DESEMPREGO
Lula: 9,60% X Bolsonaro: 8,90% 

- INFLAÇÃO 
Lula: 10,67%…","São Paulo, Brasil",[],"Vamos lá, caso alguém ainda esteja em dúvida:

- DESEMPREGO
Lula: 9,60% X Bolsonaro: 8,90% 

- INFLAÇÃO 
Lula: 10,67% X Bolsonaro: 4,4% 

- HOMICÍDIOS 
Lula: 59.080/ano X Bolsonaro: 47.503/ano 

Não caiam nas mentiras da esquerda, o governo Bolsonaro melhorou e muito o Brasil!"
Wed Oct 26 20:35:04 +0000 2022,1585369444196704256,"RT @Zambelli2210: Janones mais uma vez quer enganar você, brasileiro, afinal ele afirma que ""Vale tudo para derrotar o Bolsonaro"".

#Janone…",,[],"Janones mais uma vez quer enganar você, brasileiro, afinal ele afirma que ""Vale tudo para derrotar o Bolsonaro"".

#JanonesAssediador

Não caiam nessa balela! https://t.co/3Fjfw6VRjf"
Wed Oct 26 20:35:04 +0000 2022,1585369443571335169,JAIR EM DESESPERO!,"Belo Horizonte, Brasil",[],
Wed Oct 26 20:35:04 +0000 2022,1585369443538206722,"RT @lazarorosa25: Figurinhas da Copa do Mundo do Jair!

JAIR EM DESESPERO! https://t.co/RPKWjVbeBJ",,[],"Figurinhas da Copa do Mundo do Jair!

JAIR EM DESESPERO! https://t.co/RPKWjVbeBJ"
Wed Oct 26 20:35:04 +0000 2022,1585369443458502657,"RT @FricshmanBr: VIRAMOS, POORRRRRRRRAAAAAAAA! BOLSONARO ABRIU 9 PONTOS SOBRE O EX PRESIDIÁRIO! VAMOS AUMENTAR ESSA DIFERENÇA 🇧🇷",,[],"VIRAMOS, POORRRRRRRRAAAAAAAA! BOLSONARO ABRIU 9 PONTOS SOBRE O EX PRESIDIÁRIO! VAMOS AUMENTAR ESSA DIFERENÇA 🇧🇷"
Wed Oct 26 20:35:04 +0000 2022,1585369443433353216,"RT @saritacoelho: Cai por terra a narrativa de que Bolsonaro usa o chamado ""orçamento secreto"" para comprar de votos. Um dos maiores benefi…",EUA,[],"Cai por terra a narrativa de que Bolsonaro usa o chamado ""orçamento secreto"" para comprar de votos. Um dos maiores beneficiários das emendas de relator é notório apoiador do Lula e antibolsonarista. https://t.co/dxAmWrYCZg"
Wed Oct 26 20:35:04 +0000 2022,1585369443273965568,Alguém mais por aí nunca ouviu uma propaganda do Bolsonaro no rádio? Nunca ouvi nem do Lula!,São Paulo - Brasil,[],
Wed Oct 26 20:35:04 +0000 2022,1585369443160698880,"RT @lazarorosa25: As FakeNews bolsonaristas não param de ser desmentidas.

JAIR EM DESESPERO https://t.co/ubmrSXcvYb",,[],"As FakeNews bolsonaristas não param de ser desmentidas.

JAIR EM DESESPERO https://t.co/ubmrSXcvYb"
Wed Oct 26 20:35:04 +0000 2022,1585369443064250368,"RT @MongeHan: as pessoas que ainda vão votar no Bolsonaro basicamente justificam seus votos tipo

´´eu entendo homofobia, racismo, pedofili…",,[],"as pessoas que ainda vão votar no Bolsonaro basicamente justificam seus votos tipo

´´eu entendo homofobia, racismo, pedofilia, corrupção, aparelhamento da maquina pública, autoritarismo, assassinato por negligencia, glorificação da tortura e má administração...

..mas PETISMO?``"
Wed Oct 26 20:35:04 +0000 2022,1585369442930036736,@P_droMenezes JAIR EM DESESPERO,,[],
Wed Oct 26 20:35:04 +0000 2022,1585369442858377217,RT @reporterenato: Servidor exonerado do TSE chegou a compartilhar postagens favoráveis a Jair Bolsonaro e contra Lula no Facebook desde 20…,Brasil,[],"Servidor exonerado do TSE chegou a compartilhar postagens favoráveis a Jair Bolsonaro e contra Lula no Facebook desde 2018. Um dos posts foi removido por desinformação, de acordo com o ""Estado de Minas"". A exoneração ocorreu do cargo em comissão. Ele continua servidor do TRE-DF."
Wed Oct 26 20:35:04 +0000 2022,1585369442841931776,RT @_Janoninho: Comente: JAIR EM DESESPERO https://t.co/tcacRLcmMg,,[],Comente: JAIR EM DESESPERO https://t.co/tcacRLcmMg
Wed Oct 26 20:35:04 +0000 2022,1585369442732548097,@Jouberth19 Esta pagando meninas Venezuelanas para mentirem que Bolsonaro frequentavam local onde se explora garotas.,,[],
Wed Oct 26 20:35:04 +0000 2022,1585369442514796544,RT @GuilhermeBoulos: ESTÃO DESESPERADOS! Ministério Público do Trabalho em MG já abriu 300 investigações de assédio eleitoral de patrões fo…,,[],"ESTÃO DESESPERADOS! Ministério Público do Trabalho em MG já abriu 300 investigações de assédio eleitoral de patrões forçando trabalhadores a votar em Bolsonaro. 

Não esqueça: na urna é só você e seu voto! Seu patrão não vai estar lá."
Wed Oct 26 20:35:04 +0000 2022,1585369442514792448,"@claudioedantas Tadinho. 
JAIR EM DESESPERO",Pontemanco,[],
Wed Oct 26 20:35:04 +0000 2022,1585369442384416768,"RT @heytauat: Pessoal, não é pra gente parar. O mundo inteiro precisa saber: JAIR EM DESESPERO! 

Conseguimos colocar 2000 comentários aqui?",,[],"Pessoal, não é pra gente parar. O mundo inteiro precisa saber: JAIR EM DESESPERO! 

Conseguimos colocar 2000 comentários aqui?"
Wed Oct 26 20:35:04 +0000 2022,1585369442308919296,RT @BanhadoRatao: Acho que chegamos ao apogeu no número de fakenews contra o bolsonaro. é imparável. acho que o PT está gastando os ultimos…,,[],Acho que chegamos ao apogeu no número de fakenews contra o bolsonaro. é imparável. acho que o PT está gastando os ultimos centavo para garantir a desinformação do eleitorado.
Wed Oct 26 20:35:04 +0000 2022,1585369442258948096,"@Zambelli2210 Bomba bomba bomba
Roberto Jefferson atira na polícia federal e bolsonaro manda ministro da justiça para ajudar o bandido. 

Kkkkkk
# Lula luz, vitoria",,[],
Wed Oct 26 20:35:04 +0000 2022,1585369442204061697,RT @nadanovonofront: BOMBA: Datena perde a paciência e fala VERDADES sobre Bolsonaro e Paulo Guedes https://t.co/jUWywnLR4b,,[],BOMBA: Datena perde a paciência e fala VERDADES sobre Bolsonaro e Paulo Guedes https://t.co/jUWywnLR4b
Wed Oct 26 20:35:04 +0000 2022,1585369442200211456,"RT @NatliaPalma2: Pesquisa IPEC governador SP:

Miliciano - 46%
Haddad  - 41%

Tarcísio não tem nada de bom pra SP:

ELE VAI:

- Vender a S…",,[],"Pesquisa IPEC governador SP:

Miliciano - 46%
Haddad  - 41%

Tarcísio não tem nada de bom pra SP:

ELE VAI:

- Vender a SABESP
- Retirar a câmera da farda dos policiais 
- Trazer o modelo de policiamento do RJ milicia
- Trazer a corrupção do orçamento secreto do Bolsonaro para SP https://t.co/OTBqGZZr9k"
Wed Oct 26 20:35:04 +0000 2022,1585369441805946880,RT @randolfeap: É FAKE atrás de fake! Foi desmascarada a auditoria falsa que Bolsonaro disse ter realizado sobre inserções em rádio. Cortin…,,[],"É FAKE atrás de fake! Foi desmascarada a auditoria falsa que Bolsonaro disse ter realizado sobre inserções em rádio. Cortina de fumaça não deu certo! Ele faz de tudo para ESCONDER que quer fuzilar o salário do trabalhador desvinculando do aumento da inflação. Se manca, miliciano!"
Wed Oct 26 20:35:04 +0000 2022,1585369441646567425,RT @senadorhumberto: ATENÇÃO! Famíliares e vítimas da Prevent Senior acabam de pedir ao ministro Luiz Fux a abertura de investigação da emp…,,[],"ATENÇÃO! Famíliares e vítimas da Prevent Senior acabam de pedir ao ministro Luiz Fux a abertura de investigação da empresa pelo crime de charlatanismo. Com o incentivo de Bolsonaro, a Prevet Senior usou substâncias ineficazes em pacientes e usou doentes como cobaias."
Wed Oct 26 20:35:04 +0000 2022,1585369441415491584,RT @iara_morbiducci: TSE gastou uma fortuna para monitorar dezenas de apoiadores do Bolsonaro nas redes sociais mas não consegue monitorar…,RS,[],TSE gastou uma fortuna para monitorar dezenas de apoiadores do Bolsonaro nas redes sociais mas não consegue monitorar as inserções de dois candidatos a presidência????
Wed Oct 26 20:35:04 +0000 2022,1585369441201627136,certeza que é o perfil do bolsonaro hein https://t.co/NaFCU1JcIa,afi/4,[],
Wed Oct 26 20:35:04 +0000 2022,1585369441105510400,"RT @lolaescreva: Bolsonaro sabe que vai perder as eleições, então quer ""adiá-las"". Não vamos permitir! Tem q ser neste domingo q este trast…",,[],"Bolsonaro sabe que vai perder as eleições, então quer ""adiá-las"". Não vamos permitir! Tem q ser neste domingo q este traste cai! O ladrão imprestável ñ quer q seu salário aumente e não quer nem q vc vote!"
Wed Oct 26 20:35:04 +0000 2022,1585369440966713345,"RT @_Janoninho: 🚨🚨🚨URGENTE!!!  
Janones vai soltar mais uma bomba das maldades que Bolsonaro e Guedes pretendem para o povo. 
JANONES EU AU…",,[],"🚨🚨🚨URGENTE!!!  
Janones vai soltar mais uma bomba das maldades que Bolsonaro e Guedes pretendem para o povo. 
JANONES EU AUTORIZO https://t.co/vbGj14REOI"
Wed Oct 26 20:35:04 +0000 2022,1585369440937738240,"RT @PedroRonchi2: Na Venezuela, a hospitalização de bebês por desnutrição atingiu o pior índice em 14 anos. Ah não, é no Brasil do Bolsonar…",,[],"Na Venezuela, a hospitalização de bebês por desnutrição atingiu o pior índice em 14 anos. Ah não, é no Brasil do Bolsonaro."
Wed Oct 26 20:35:04 +0000 2022,1585369440731832320,RT @CECLynch: A quadrilha Bolsonaro é tão canalha que monta um argumento de fraude atribuindo aos outros eventuais falhas que ele próprio c…,"Cotia, Brasil",[],A quadrilha Bolsonaro é tão canalha que monta um argumento de fraude atribuindo aos outros eventuais falhas que ele próprio causou. https://t.co/AiNvgjemu9
Wed Oct 26 20:35:04 +0000 2022,1585369440497324032,RT @Marceloalvaroan: E agora TSE? Está comprovado. As rádios não veicularam as propagandas do PR Bolsonaro! O servidor do TSE avisou das fa…,,[],E agora TSE? Está comprovado. As rádios não veicularam as propagandas do PR Bolsonaro! O servidor do TSE avisou das falhas há quatro anos e nada foi feito. Ele foi exonerado e procurou a PF. O Brasil está diante do seu maior crime eleitoral.
Wed Oct 26 20:35:03 +0000 2022,1585369439897554944,@_Janoninho Jair em desespero,,[],
Wed Oct 26 20:35:03 +0000 2022,1585369439746547713,RT @salgueiro_jr: Conversei com o @Gen_Heleno nesta manhã. Ele disse que presidente Jair Bolsonaro e o Ministério da Defesa decidirão o que…,São Paulo,[],Conversei com o @Gen_Heleno nesta manhã. Ele disse que presidente Jair Bolsonaro e o Ministério da Defesa decidirão o que fazer a respeito do escândalo das inserções nas rádios. O ministro-chefe do GSI considera a situação gravíssima.
Wed Oct 26 20:35:03 +0000 2022,1585369439692029952,RT @BlogdoNoblat: Alexandre Machado disse à Polícia Federal que foi demitido do TSE porque avisou que uma rádio de Uberaba deixara de veicu…,São Paulo,[],"Alexandre Machado disse à Polícia Federal que foi demitido do TSE porque avisou que uma rádio de Uberaba deixara de veicular 100 comerciais da campanha de Bolsonaro. Não cabe ao TSE, e sim aos partidos, monitorar a inserção de programas e comerciais."
Wed Oct 26 20:35:03 +0000 2022,1585369439079276544,"RT @FuriatiCarlos: Janones põe as fofocas do desgoverno na mesa,  Felipe Neto desmente as fakenews! Ambos fazendo mais pelo Brasil do que m…",Brasil,[],"Janones põe as fofocas do desgoverno na mesa,  Felipe Neto desmente as fakenews! Ambos fazendo mais pelo Brasil do que muita gente!! 
Que sabor!!
E eu vendo o Jair em Desespero. https://t.co/eKiNlV8Aan"
Wed Oct 26 20:35:03 +0000 2022,1585369438924451840,RT @UOLNoticias: Dona de rádio que teria indicado erro em inserções apoia Bolsonaro https://t.co/7Xk9iUgT3a,Bauru - SP - Brasil,[],Dona de rádio que teria indicado erro em inserções apoia Bolsonaro https://t.co/7Xk9iUgT3a
Wed Oct 26 20:35:03 +0000 2022,1585369438827982848,"RT @FlavioBolsonaro: O Brasil vai continuar dando certo com Bolsonaro 22!
#RadiolaoDoPT",Rio de Janeiro,"[{'text': 'RadiolaoDoPT', 'indices': [74, 87]}]","O Brasil vai continuar dando certo com Bolsonaro 22!
#RadiolaoDoPT https://t.co/Dj5O4BxLRg"
Wed Oct 26 20:35:03 +0000 2022,1585369438677008384,"@Izalourenca O mineiro é conhecido por trabalhar em silêncio, mas trabalhar para o bem. Agora tem um governador sem vergonha,que só depois de ter garantida sua reeleição,resolveu participar das tramoias boçalnaristas, obrigando os trabalhadores mineiros a votar no Mefistofeles Bozo.Isso pode?","Rio de Janeiro, Brasil",[],
Wed Oct 26 20:35:03 +0000 2022,1585369438622461952,"RT @Gattiaosta1: Figurinhas da Copa do Jair👇
 https://t.co/vIpB7FXh9W","Viana, Brasil",[],"Figurinhas da Copa do Jair👇
 https://t.co/vIpB7FXh9W"
Wed Oct 26 20:35:03 +0000 2022,1585369438421151744,"RT @gen_heleno: Presidente, hoje, em Governador Valadares. Com certeza, teremos a virada em MG. Vamos todos intensificar a busca de novos v…",AC Southern Hemisphere/ Brazil,[],"Presidente, hoje, em Governador Valadares. Com certeza, teremos a virada em MG. Vamos todos intensificar a busca de novos votos para Bolsonaro. Domingo é dia de Salvar o Brasil. 2️⃣2️⃣ NELES! 🇧🇷 https://t.co/honKEud3g4"
Wed Oct 26 20:35:03 +0000 2022,1585369438382981120,"RT @AnonNovidades: Bebianno relatou que no dia do atentado em Juiz de Fora, Carluxo fez questão de ir no mesmo carro que o pai; algo excepc…",,[],"Bebianno relatou que no dia do atentado em Juiz de Fora, Carluxo fez questão de ir no mesmo carro que o pai; algo excepcional, ele não costumava estar fisicamente em eventos. O agente responsável por se certificar que Jair usasse colete foi removido do veículo pelo vereador."
Wed Oct 26 20:35:03 +0000 2022,1585369438194663425,"RT @FernandoHoliday: Vamos lá, caso alguém ainda esteja em dúvida:

- DESEMPREGO
Lula: 9,60% X Bolsonaro: 8,90% 

- INFLAÇÃO 
Lula: 10,67%…",,[],"Vamos lá, caso alguém ainda esteja em dúvida:

- DESEMPREGO
Lula: 9,60% X Bolsonaro: 8,90% 

- INFLAÇÃO 
Lula: 10,67% X Bolsonaro: 4,4% 

- HOMICÍDIOS 
Lula: 59.080/ano X Bolsonaro: 47.503/ano 

Não caiam nas mentiras da esquerda, o governo Bolsonaro melhorou e muito o Brasil!"
Wed Oct 26 20:35:03 +0000 2022,1585369437628399616,"RT @DanielaLima_: Agora, com Leandro Resende, Guilherme Setti e Bianca Giacomelli: Rádios citadas por campanha de Bolsonaro negam erro, dei…",,[],"Agora, com Leandro Resende, Guilherme Setti e Bianca Giacomelli: Rádios citadas por campanha de Bolsonaro negam erro, deixam dados à disposição e apontam discrepâncias entre levantamento e o que foi ao ar. Liga #CNN360"
Wed Oct 26 20:35:03 +0000 2022,1585369437456433152,"RT @saritacoelho: Cai por terra a narrativa de que Bolsonaro usa o chamado ""orçamento secreto"" para comprar de votos. Um dos maiores benefi…",,[],"Cai por terra a narrativa de que Bolsonaro usa o chamado ""orçamento secreto"" para comprar de votos. Um dos maiores beneficiários das emendas de relator é notório apoiador do Lula e antibolsonarista. https://t.co/dxAmWrYCZg"
Wed Oct 26 20:35:03 +0000 2022,1585369437447720960,"RT @lazarorosa25: Eles estão descontrolados! 

JAIR EM DESESPERO",,[],"Eles estão descontrolados! 

JAIR EM DESESPERO https://t.co/gn8aIAE3lO"
Wed Oct 26 20:35:03 +0000 2022,1585369437439676418,"RT @gleisi: Olha aí o Bolsonaro se enrolando na mentira  de novo: dona de rádio citada em demissão de servidor do TSE apoia Bolsonaro, tiro…",,[],"Olha aí o Bolsonaro se enrolando na mentira  de novo: dona de rádio citada em demissão de servidor do TSE apoia Bolsonaro, tirou foto com Michele e com outros bolsonaristas. Afe, essa gente arma todas pra criar confusão. Que desespero!"
Wed Oct 26 20:35:03 +0000 2022,1585369437196406785,"RT @liberal22_rs: Uma enorme multidão acompanha Bolsonaro em Teófilo Otoni/MG.

Já viramos, não vão nos roubar!🇧🇷 https://t.co/QGUKrE9lK6",,[],"Uma enorme multidão acompanha Bolsonaro em Teófilo Otoni/MG.

Já viramos, não vão nos roubar!🇧🇷 https://t.co/QGUKrE9lK6"
Wed Oct 26 20:35:03 +0000 2022,1585369437158666241,"RT @raphamengo2: @AndreJanonesAdv JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPE…",,[],"@AndreJanonesAdv JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO

JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO"
Wed Oct 26 20:35:03 +0000 2022,1585369437045403648,"Vamos virar Votos Para o Professor @Haddad_Fernando  Ele Sim Está Preparado Para Governar SP
O Adversário Dele Não Tem Nenhuma Proposta Relevante Para Melhorar A Vida De Todos Os Paulistas #HaddadGovernadorSP 
#Elesim 
 #SpNoRumoCerto 
#PT13","São Bento do Sapucaí, Brasil","[{'text': 'HaddadGovernadorSP', 'indices': [189, 208]}, {'text': 'Elesim', 'indices': [210, 217]}, {'text': 'SpNoRumoCerto', 'indices': [220, 234]}, {'text': 'PT13', 'indices': [236, 241]}]",
Wed Oct 26 20:35:03 +0000 2022,1585369436902797318,RT @77_frota: Bolsonaro quando fala em adiar a eleição rsrs ele mostra o quanto está com medo .🇧🇷,"Rio de Janeiro, Brasil",[],Bolsonaro quando fala em adiar a eleição rsrs ele mostra o quanto está com medo .🇧🇷
Wed Oct 26 20:35:03 +0000 2022,1585369436831162368,RT @CarolDeToni: A denúncia feita pela campanha do Bolsonaro está ganhando novos capítulos cada vez mais aterradores. Os crimes eleitorais…,"Rio de Janeiro, Brasil",[],"A denúncia feita pela campanha do Bolsonaro está ganhando novos capítulos cada vez mais aterradores. Os crimes eleitorais denunciados são graves, o funcionário exonerado se apresentou à Polícia Federal hoje para prestar informações e pedir proteção. Segundo ele, as falhas ⤵️ https://t.co/bI6LKLwmOk"
Wed Oct 26 20:35:03 +0000 2022,1585369436810158080,RT @reinaldoazevedo: q algumas lorpas do golpismo já pedem adiamento da eleição. Isso é pretexto para não reconhecer resultado das urnas se…,,[],"q algumas lorpas do golpismo já pedem adiamento da eleição. Isso é pretexto para não reconhecer resultado das urnas se perder.
Bolsonaro investiu muita grana de propaganda em rádios Brasil afora. Quem não era convidado para entrevistas até outro dia era Lula.
E o funcionário"
Wed Oct 26 20:35:03 +0000 2022,1585369436655345665,"RT @lazarorosa25: As FakeNews bolsonaristas não param de ser desmentidas.

JAIR EM DESESPERO https://t.co/ubmrSXcvYb",꒰ Unicorn ๑°⸙͎ ꒱,[],"As FakeNews bolsonaristas não param de ser desmentidas.

JAIR EM DESESPERO https://t.co/ubmrSXcvYb"
Wed Oct 26 20:35:03 +0000 2022,1585369436470771713,"RT @LulaOficial: O auxílio Brasil termina dia 31 de dezembro. Para ele continuar, Bolsonaro teria que ter colocado na LDO. Ele não mandou.…","São Bernardo do Campo, Brasil",[],"O auxílio Brasil termina dia 31 de dezembro. Para ele continuar, Bolsonaro teria que ter colocado na LDO. Ele não mandou. Mais uma mentira de um cidadão que mente 8 vezes por dia. Nós vamos voltar com o Bolsa Família de R$ 600 por família e R$ 150 por filho."
