created_at,id_str,full_text,user.location,entities.hashtags,retweeted_status.full_text
Wed Oct 26 20:26:04 +0000 2022,1585367176881803265,@ErikakHilton LULA,"Paraná, Brasil",[],
Wed Oct 26 20:26:04 +0000 2022,1585367176608763904,"RT @JoaquinTeixeira: LULA JOGAVA A CULPA NA FALECIDA ESPOSA, T.S.E. DEMITE O ESTAGIÁRIO.

ASSUNTO ENCERRADO.",,[],"LULA JOGAVA A CULPA NA FALECIDA ESPOSA, T.S.E. DEMITE O ESTAGIÁRIO.

ASSUNTO ENCERRADO."
Wed Oct 26 20:26:04 +0000 2022,1585367176110043138,"RT @MatheusBuente: Como é que Bolsonaro é o candidato da família tradicional se Seu Lineu, Dona Nenê, Bebel, Agostinho e Tuco vão votar em…",zo/rj,[],"Como é que Bolsonaro é o candidato da família tradicional se Seu Lineu, Dona Nenê, Bebel, Agostinho e Tuco vão votar em Lula???"
Wed Oct 26 20:26:04 +0000 2022,1585367176076107776,"E AGORA, LULA? Bolsonaro entrega relatório com provas e até rádios confi... https://t.co/iK6dkaRvQ1 via @YouTube","Recife, Brasil",[],
Wed Oct 26 20:26:04 +0000 2022,1585367175992578048,"RT @ClaudeLuca_: Lula regulou a mídia através do TSE durante a campanha eleitoral e achava que ninguém iria descobrir.

#RadiolaoDoPT",BELO HORIZONTE ,"[{'text': 'RadiolaoDoPT', 'indices': [120, 133]}]","Lula regulou a mídia através do TSE durante a campanha eleitoral e achava que ninguém iria descobrir.

#RadiolaoDoPT"
Wed Oct 26 20:26:04 +0000 2022,1585367175858393088,"RT @tesoureiros: Deixa essa fanfic das rádios pra eles, ok? Fiquem de olho na tag VOTO EM LULA PORQUE, tá lindo de ver",Brazil,[],"Deixa essa fanfic das rádios pra eles, ok? Fiquem de olho na tag VOTO EM LULA PORQUE, tá lindo de ver"
Wed Oct 26 20:26:03 +0000 2022,1585367175426355200,"RT @heytauat: Mais uma mentira desmascarada. A auditoria deles era fake. Percebem a importância da gente se mobilizar?

É por isso que VOTO…",,[],"Mais uma mentira desmascarada. A auditoria deles era fake. Percebem a importância da gente se mobilizar?

É por isso que VOTO EM LULA PORQUE quero ver o JAIR EM DESESPERO! https://t.co/5PK49kBT9C"
Wed Oct 26 20:26:03 +0000 2022,1585367175409590275,"RT @bielconnkkk: BOMBA💥 !!

A Jovem Pan entrevistou hoje o radialista da Rádio Clube da Conquista(BA) que soltou aquela denúncia do áudio v…",,[],"BOMBA💥 !!

A Jovem Pan entrevistou hoje o radialista da Rádio Clube da Conquista(BA) que soltou aquela denúncia do áudio vazado de ontem, onde ele reafirmou na entrevista que: 

“O erro nas inserções foi induzido pela campanha de Lula, pelo PT”

ISSO CABE CASSAÇÃO DA CHAPA !!! https://t.co/LVGIlrovpn"
Wed Oct 26 20:26:03 +0000 2022,1585367175325708288,"RT @eixopolitico: 🇧🇷 Em 2002, o apoio de Malafaia a Lula foi pessoal

Na época, o pastor criticou o uso da estrutura das igrejas para palan…",,[],"🇧🇷 Em 2002, o apoio de Malafaia a Lula foi pessoal

Na época, o pastor criticou o uso da estrutura das igrejas para palanque político: “ninguém tem autoridade para falar em nome da igreja. [Pastores] falam, no máximo, em seus próprios nomes, porque a igreja está acima disso tudo”"
Wed Oct 26 20:26:03 +0000 2022,1585367175270842368,"RT @FernandoHoliday: Vamos lá, caso alguém ainda esteja em dúvida:

- DESEMPREGO
Lula: 9,60% X Bolsonaro: 8,90% 

- INFLAÇÃO 
Lula: 10,67%…",,[],"Vamos lá, caso alguém ainda esteja em dúvida:

- DESEMPREGO
Lula: 9,60% X Bolsonaro: 8,90% 

- INFLAÇÃO 
Lula: 10,67% X Bolsonaro: 4,4% 

- HOMICÍDIOS 
Lula: 59.080/ano X Bolsonaro: 47.503/ano 

Não caiam nas mentiras da esquerda, o governo Bolsonaro melhorou e muito o Brasil!"
Wed Oct 26 20:26:03 +0000 2022,1585367175254413312,"RT @RaulCosmo1: ""Se o Lula for eleito eu vou renunciar o meu mandato e sair do Brasil.""
\Damares Alves.",,[],"""Se o Lula for eleito eu vou renunciar o meu mandato e sair do Brasil.""
\Damares Alves."
Wed Oct 26 20:26:03 +0000 2022,1585367175144951808,"RT @PedroRonchi2: Não esquecer que o Lula é o único presidente no mundo acusado de roubar um país, mas deixar os cofres mais cheios do que…",,[],"Não esquecer que o Lula é o único presidente no mundo acusado de roubar um país, mas deixar os cofres mais cheios do que quando entrou."
Wed Oct 26 20:26:03 +0000 2022,1585367174465847296,"@AndreJanonesAdv VOTO EM LULA PORQUE :
É JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
JAIR EM DESESPERO
...
RESPONDE O JANONES CARLUXO 
RESPONDE O JANONES CARLUXO 
RESPONDE O JANONES CARLUXO 
RESPONDE O JANONES CARLUXO",,[],
Wed Oct 26 20:26:03 +0000 2022,1585367173647646720,"RT @SgcRoberto: #RadiolaoDoPT
Chapa Lula Alkmin tem que ser cassada!
#CrimeEleitoral
#cassacaodachapaPT https://t.co/BEsAHSi6A3",Brasil,"[{'text': 'RadiolaoDoPT', 'indices': [16, 29]}, {'text': 'CrimeEleitoral', 'indices': [69, 84]}, {'text': 'cassacaodachapaPT', 'indices': [85, 103]}]","#RadiolaoDoPT
Chapa Lula Alkmin tem que ser cassada!
#CrimeEleitoral
#cassacaodachapaPT https://t.co/BEsAHSi6A3"
Wed Oct 26 20:26:03 +0000 2022,1585367173564104704,"RT @choquei: 🚨VEJA: MC Poze do Rodo reiterando seu apoio a Lula neste segundo turno:

“Cada um tem o direito de ser o que quiser, e eu sou…",,[],"🚨VEJA: MC Poze do Rodo reiterando seu apoio a Lula neste segundo turno:

“Cada um tem o direito de ser o que quiser, e eu sou Lula”. #Eleições2022 

 https://t.co/m6Ik6CXcOB"
Wed Oct 26 20:26:03 +0000 2022,1585367173496991744,"RT @TucaAndrada3: Zezé de Camargo, o Veio da Havan e Carla Zambelli afirmam q sairão do país se Lula ganhar
Mais 3 excelentes motivos pra v…","Carrasco Bonito, Tocantins",[],"Zezé de Camargo, o Veio da Havan e Carla Zambelli afirmam q sairão do país se Lula ganhar
Mais 3 excelentes motivos pra votar em Lula"
Wed Oct 26 20:26:03 +0000 2022,1585367172981100545,@BastidorDoCaio JAIR EM DESESPERO… VOTO NO LULA PORQUE a democracia precisa vencer! VOTO NO LULA PORQUE é a esperança de um país melhor! Por isso o JAIR EM DESESPERO,,[],
Wed Oct 26 20:26:03 +0000 2022,1585367172842651648,RT @monark: As eleições estão sendo manipuladas através da mídia mainstream e o judiciário. Isso aqui não é um pais de verdade nem sequer u…,,[],"As eleições estão sendo manipuladas através da mídia mainstream e o judiciário. Isso aqui não é um pais de verdade nem sequer uma democracia. A crise não acaba ao fim da eleições, não importa quem ganhe. Mas é evidente que o sistema apoia o Lula."
Wed Oct 26 20:26:03 +0000 2022,1585367172297424897,"RT @bielconnkkk: BOMBA💥 !!

A Jovem Pan entrevistou hoje o radialista da Rádio Clube da Conquista(BA) que soltou aquela denúncia do áudio v…","Itapetininga, Brasil",[],"BOMBA💥 !!

A Jovem Pan entrevistou hoje o radialista da Rádio Clube da Conquista(BA) que soltou aquela denúncia do áudio vazado de ontem, onde ele reafirmou na entrevista que: 

“O erro nas inserções foi induzido pela campanha de Lula, pelo PT”

ISSO CABE CASSAÇÃO DA CHAPA !!! https://t.co/LVGIlrovpn"
Wed Oct 26 20:26:03 +0000 2022,1585367172003819520,"RT @HelemAzevedo: Ludmila foi empossada no TSE pelo ministro Mauro Luiz Campbell Marques, que foi indicado por Lula - este mesmo ministro f…",,[],"Ludmila foi empossada no TSE pelo ministro Mauro Luiz Campbell Marques, que foi indicado por Lula - este mesmo ministro foi homenageado pelo Alechad recentemente. 

Mas tudo coincidência galera, são só informações públicas."
Wed Oct 26 20:26:03 +0000 2022,1585367171890544641,"@PastorMalafaia Cala a boca! 
Apoiador do Lula, Dilma e de quem estiver no poder né… baba ovo 🤮",Brasil,[],
Wed Oct 26 20:26:03 +0000 2022,1585367171747975169,"RT @CarlosS48442375: A chapa branca de milicianos já é uma fraude, enquanto o  LULA faz política de quem sabe que vai ser eleito presidente…",,[],"A chapa branca de milicianos já é uma fraude, enquanto o  LULA faz política de quem sabe que vai ser eleito presidente. https://t.co/ySaw5gW5vw"
Wed Oct 26 20:26:03 +0000 2022,1585367171638906880,"RT @ComiteLula: 🚩⭐️Faixaço hoje 26 de outubro, período da tarde  véspera do niver do presidente Lula, subida da ESAF, logo depois da ponte…",,[],"🚩⭐️Faixaço hoje 26 de outubro, período da tarde  véspera do niver do presidente Lula, subida da ESAF, logo depois da ponte JK. #BolsonaroNuncaMais https://t.co/zwwSxZQz1p"
Wed Oct 26 20:26:03 +0000 2022,1585367171370450944,"RT @depheliolopes: Lula quer recriar a CPMF e taxar o PIX?
O resto da legenda é com vocês!🇧🇷 https://t.co/LVzexu2vTH",Belo Horizonte,[],"Lula quer recriar a CPMF e taxar o PIX?
O resto da legenda é com vocês!🇧🇷 https://t.co/LVzexu2vTH"
Wed Oct 26 20:26:02 +0000 2022,1585367171261075457,"RT @grisagregorio: O Mensalão foi julgado na Ação Penal 470. 4 personagens emblemáticos. 2 condenados por corrupção, Valdemar da Costa Neto…","Manaus, Brasil",[],"O Mensalão foi julgado na Ação Penal 470. 4 personagens emblemáticos. 2 condenados por corrupção, Valdemar da Costa Neto e Roberto Jefferson. 2 juízes, relator Joaquim Barbosa e decano Celso de Mello. Os 2 primeiros estão com Bolsonaro, os segundos, com Lula. E você? +"
Wed Oct 26 20:26:02 +0000 2022,1585367170942652417,"O celular do Bebiano e aí ouvi…
Ouvi Lula 56% e subindo?!

NÃO MEXE NO MEU SALÁRIO!
Deixe a Minha Aposentadoria Em Paz!
Pedofilia aqui Não!

Lula será a volta da luz e o fim das trevas!
A luz vai voltar a brilhar no Brasil Lula presidente!
Mulheres votam em Lula!
13 pra  🎉🥳! https://t.co/TB2Xsu203W",,[],
Wed Oct 26 20:26:02 +0000 2022,1585367170757718016,RT @77_frota: Toda hora tem uma trapalhada agora TRE-MG apreende material de campanha de Bolsonaro por mentir que Lula persegue igrejas e c…,Bts ⁷:𝒉𝒐𝒑𝒆 𝒘𝒐𝒓𝒍𝒅 ☻ ,[],Toda hora tem uma trapalhada agora TRE-MG apreende material de campanha de Bolsonaro por mentir que Lula persegue igrejas e cristãos. Eles espalham o Fake News mas não sustentam a gente desmente .Da trabalho mas estamos atentos . 🇧🇷 https://t.co/evhJqmbxRL
Wed Oct 26 20:26:02 +0000 2022,1585367170577416192,@PastorMalafaia Vc já apoiou o Lula. Tome vergonha!,,[],
Wed Oct 26 20:26:02 +0000 2022,1585367170380623873,"RT @PastorMalafaia: O PT NÃO TEM JEITO ! Mensalão , petrolão e agora radiolão . A mentira e a corrupção são as marcas dessa cambada . FORA…","Rondônia, Brasil",[],"O PT NÃO TEM JEITO ! Mensalão , petrolão e agora radiolão . A mentira e a corrupção são as marcas dessa cambada . FORA LULA! FORA PT !"
Wed Oct 26 20:26:02 +0000 2022,1585367170359660544,"RT @ElTrumpista: 🚨Nueva Encuesta Brasil 🇧🇷

🟢 Jaír Bolsonaro (PL): 54% (+1)

🔴 Lula da Silva (PT): 46% (-1)

🗳 Instituto Brasmarket - 26/10…",Argentina,[],"🚨Nueva Encuesta Brasil 🇧🇷

🟢 Jaír Bolsonaro (PL): 54% (+1)

🔴 Lula da Silva (PT): 46% (-1)

🗳 Instituto Brasmarket - 26/10/22 https://t.co/RjRrbjww1n"
Wed Oct 26 20:26:02 +0000 2022,1585367170351255552,RT @carmelonetobr: URGENTE: PT acaba de tirar do ar o link que apresentava desmilitarização das polícias e descriminalização das drogas com…,,[],"URGENTE: PT acaba de tirar do ar o link que apresentava desmilitarização das polícias e descriminalização das drogas como propostas para Lula. Os prints, porém, são eternos. Isso ninguém apaga!"
Wed Oct 26 20:26:02 +0000 2022,1585367170049273857,RT @carmelonetobr: URGENTE: PT acaba de tirar do ar o link que apresentava desmilitarização das polícias e descriminalização das drogas com…,Capital do Mormaço,[],"URGENTE: PT acaba de tirar do ar o link que apresentava desmilitarização das polícias e descriminalização das drogas como propostas para Lula. Os prints, porém, são eternos. Isso ninguém apaga!"
Wed Oct 26 20:26:02 +0000 2022,1585367169550123008,RT @reinaldoazevedo: q algumas lorpas do golpismo já pedem adiamento da eleição. Isso é pretexto para não reconhecer resultado das urnas se…,Brasil,[],"q algumas lorpas do golpismo já pedem adiamento da eleição. Isso é pretexto para não reconhecer resultado das urnas se perder.
Bolsonaro investiu muita grana de propaganda em rádios Brasil afora. Quem não era convidado para entrevistas até outro dia era Lula.
E o funcionário"
Wed Oct 26 20:26:02 +0000 2022,1585367169411735554,"O STF achou que iria soltar o Lula da cadeia, numa maracutaia jurídica e tudo iria ficar em paz.
Agora estão com dificuldade de colocar o ladrão de volta a presidência para retribuir o favor de ter tirado ele da cadeia.",Alexandria,[],
Wed Oct 26 20:26:02 +0000 2022,1585367169084555264,"RT @RaulCosmo1: ""Se o Lula for eleito eu vou renunciar o meu mandato e sair do Brasil.""
\Damares Alves.",,[],"""Se o Lula for eleito eu vou renunciar o meu mandato e sair do Brasil.""
\Damares Alves."
Wed Oct 26 20:26:02 +0000 2022,1585367168350576641,"RT @MatheusBuente: Como é que Bolsonaro é o candidato da família tradicional se Seu Lineu, Dona Nenê, Bebel, Agostinho e Tuco vão votar em…",naju. ♡,[],"Como é que Bolsonaro é o candidato da família tradicional se Seu Lineu, Dona Nenê, Bebel, Agostinho e Tuco vão votar em Lula???"
Wed Oct 26 20:26:02 +0000 2022,1585367168291835905,Tem que cassar a chapa de Lula antes q ele acabe com pais,,[],
Wed Oct 26 20:26:02 +0000 2022,1585367167515566080,"RT @silviogrimaldo: Isso é uma demonstração da chamada democracia petista"", disse Moro. “Lula disse que, se voltar ao poder, vai perseguir…",Rio de Janeiro ,[],"Isso é uma demonstração da chamada democracia petista"", disse Moro. “Lula disse que, se voltar ao poder, vai perseguir todos os que se opuseram e ele"", afirmou o senador eleitor.
https://t.co/81jY0qfWPC"
Wed Oct 26 20:26:02 +0000 2022,1585367167507144704,"RT @bielconnkkk: BOMBA💥 !!

A Jovem Pan entrevistou hoje o radialista da Rádio Clube da Conquista(BA) que soltou aquela denúncia do áudio v…","Rio de Janeiro, Brasil",[],"BOMBA💥 !!

A Jovem Pan entrevistou hoje o radialista da Rádio Clube da Conquista(BA) que soltou aquela denúncia do áudio vazado de ontem, onde ele reafirmou na entrevista que: 

“O erro nas inserções foi induzido pela campanha de Lula, pelo PT”

ISSO CABE CASSAÇÃO DA CHAPA !!! https://t.co/LVGIlrovpn"
Wed Oct 26 20:26:01 +0000 2022,1585367166949675009,"RT @senadorhumberto: ATENÇÃO! Antes mesmo de ser demitido, o servidor do TSE já mostrava a sua clara motivação política. Nas redes sociais,…","Novo Gama, Brasil",[],"ATENÇÃO! Antes mesmo de ser demitido, o servidor do TSE já mostrava a sua clara motivação política. Nas redes sociais, Alexandre Gomes Machado chegou inclusive a compartilhar Fake News contra a campanha de Lula."
Wed Oct 26 20:26:01 +0000 2022,1585367166819635201,Fábio Faria diz que Bolsonaro teve 154 mil inserções de rádio a menos que Lula https://t.co/461LWsKxSg,,[],
Wed Oct 26 20:26:01 +0000 2022,1585367166773530626,"RT @Zambelli2210: Via: @ToniettoChris

Assista agora ao primeiro episódio da série sobre Lula e o ab0rt0, conheça a posição que o candidato…",,[],"Via: @ToniettoChris

Assista agora ao primeiro episódio da série sobre Lula e o ab0rt0, conheça a posição que o candidato do PT sempre defendeu, pelo menos desde 1994!

Divulgue ao máximo e ajude a tirar a venda dos olhos de quem ainda não sabe a verdade. https://t.co/4d3Ph1ZtZV"
Wed Oct 26 20:26:01 +0000 2022,1585367166727049216,"RT @a_jessilane: VOTO EM LULA porque ele aumentou o investimento em educação, garantiu a obrigatoriedade do ensino dos 4 aos 17 anos, inves…","Rhode Island, USA",[],"VOTO EM LULA porque ele aumentou o investimento em educação, garantiu a obrigatoriedade do ensino dos 4 aos 17 anos, investiu em políticas de inserção e permanência no ensino superior,  integralizou o piso salarial dos professores e tem o compromisso com a educação no seu plano."
Wed Oct 26 20:26:01 +0000 2022,1585367165997178881,RT @ThaysVita: gente o comércio tá caótico tem coisa de halloween natal copa eleição bandeira do lula bandeira do bolsonaro tudo num só lug…,"Natal, Brasil",[],gente o comércio tá caótico tem coisa de halloween natal copa eleição bandeira do lula bandeira do bolsonaro tudo num só lugar
Wed Oct 26 20:26:01 +0000 2022,1585367165854973952,"RT @felipeneto: Bolsonarista é tão burro q diz q se o Lula ganhar, vai pra Portugal.

Portugal.

Onde o Primeiro Ministro é do Partido Soci…",,[],"Bolsonarista é tão burro q diz q se o Lula ganhar, vai pra Portugal.

Portugal.

Onde o Primeiro Ministro é do Partido Socialista.

Onde o aborto é legal.

Onde a maconha é descriminalizada.

Grande refúgio da direita conservadora."
Wed Oct 26 20:26:01 +0000 2022,1585367165527502849,"RT @saritacoelho: Cai por terra a narrativa de que Bolsonaro usa o chamado ""orçamento secreto"" para comprar de votos. Um dos maiores benefi…",,[],"Cai por terra a narrativa de que Bolsonaro usa o chamado ""orçamento secreto"" para comprar de votos. Um dos maiores beneficiários das emendas de relator é notório apoiador do Lula e antibolsonarista. https://t.co/dxAmWrYCZg"
Wed Oct 26 20:26:01 +0000 2022,1585367165259386880,RT @_Janoninho: O programa eleitoral do Lula hoje precisa viralizar. Senta o dedo e compartilhe. https://t.co/xO7fBZGNBX,São Paulo,[],O programa eleitoral do Lula hoje precisa viralizar. Senta o dedo e compartilhe. https://t.co/xO7fBZGNBX
Wed Oct 26 20:26:01 +0000 2022,1585367165204860928,"RT @Ideias_Radicais: Felipe Neto fez um vídeo usando alguns países como exemplo de que a esquerda pode dar certo no governo sim.

Então não…",Ancapistão,[],"Felipe Neto fez um vídeo usando alguns países como exemplo de que a esquerda pode dar certo no governo sim.

Então não teria risco de eleger o Lula e virar uma Venezuela.

O problema é só que os países são péssimos exemplos. Ou nem tem alguém de esquerda no poder."
Wed Oct 26 20:26:01 +0000 2022,1585367164441485313,"@UOLNoticias Eu creio mil e uma vez, ao presidente patriota Bolsonaro, que o delicuente narcomunista Lula da Silva.","Ibiza, España ",[],
Wed Oct 26 20:26:01 +0000 2022,1585367164185632769,"RT @BastidorDoCaio: SOCORRO
Olha a faixa que botaram na Zona Leste de São Paulo!!!

Eu voto em Lula porque ELE ME DÁ CENAS COMO ESSA https:…",Belo Horizonte MG,[],"SOCORRO
Olha a faixa que botaram na Zona Leste de São Paulo!!!

Eu voto em Lula porque ELE ME DÁ CENAS COMO ESSA https://t.co/puoEYSXGk3"
Wed Oct 26 20:26:01 +0000 2022,1585367163585835008,RT @botbissexual: bissexuais que apoiam o LULA,No Vale,[],bissexuais que apoiam o LULA
Wed Oct 26 20:26:01 +0000 2022,1585367163560660992,"RT @viniciuscfp82: O Brasil Paralelo está censurado para não mostrar o passado incômodo do Lula, porém o YouTube vai exibir gratuitamente u…",Itapecerica/MG,[],"O Brasil Paralelo está censurado para não mostrar o passado incômodo do Lula, porém o YouTube vai exibir gratuitamente um documentário da Vaza Jato. Se essa manipulação é normal, então acabou a democracia no Brasil."
Wed Oct 26 20:26:01 +0000 2022,1585367163409338368,"RT @FernandoHoliday: Vamos lá, caso alguém ainda esteja em dúvida:

- DESEMPREGO
Lula: 9,60% X Bolsonaro: 8,90% 

- INFLAÇÃO 
Lula: 10,67%…","Rio de Janeiro, Brasil",[],"Vamos lá, caso alguém ainda esteja em dúvida:

- DESEMPREGO
Lula: 9,60% X Bolsonaro: 8,90% 

- INFLAÇÃO 
Lula: 10,67% X Bolsonaro: 4,4% 

- HOMICÍDIOS 
Lula: 59.080/ano X Bolsonaro: 47.503/ano 

Não caiam nas mentiras da esquerda, o governo Bolsonaro melhorou e muito o Brasil!"
Wed Oct 26 20:26:00 +0000 2022,1585367162893369346,"@AndreJanonesAdv VOTO EM LULA PORQUE quero ver o JAIR EM DESESPERO!
VOTO EM LULA PORQUE quero ver o JAIR EM DESESPERO!
VOTO EM LULA PORQUE quero ver o JAIR EM DESESPERO!
VOTO EM LULA PORQUE quero ver o JAIR EM DESESPERO!
VOTO EM LULA PORQUE quero ver o JAIR EM DESESPERO!",,[],
Wed Oct 26 20:26:00 +0000 2022,1585367162742796290,"RT @lybrjack: Thread: CONHECENDO LULA

Se você não lembra o que aconteceu, nós vamos refrescar sua memória. https://t.co/UuMNjHKVNx",,[],"Thread: CONHECENDO LULA

Se você não lembra o que aconteceu, nós vamos refrescar sua memória. https://t.co/UuMNjHKVNx"
Wed Oct 26 20:26:00 +0000 2022,1585367161539039233,"RT @saritacoelho: Cai por terra a narrativa de que Bolsonaro usa o chamado ""orçamento secreto"" para comprar de votos. Um dos maiores benefi…",Argentina,[],"Cai por terra a narrativa de que Bolsonaro usa o chamado ""orçamento secreto"" para comprar de votos. Um dos maiores beneficiários das emendas de relator é notório apoiador do Lula e antibolsonarista. https://t.co/dxAmWrYCZg"
Wed Oct 26 20:26:00 +0000 2022,1585367161304150017,"RT @JovemPanNews: #LinhaDeFrente | Pavinatto: ""Se nada acontecer, o resultado nas urnas favorável ao Bolsonaro (PL) será um ato heroico, ma…",,"[{'text': 'LinhaDeFrente', 'indices': [18, 32]}]","#LinhaDeFrente | Pavinatto: ""Se nada acontecer, o resultado nas urnas favorável ao Bolsonaro (PL) será um ato heroico, mas se for favorável ao Lula (PT), será juridicamente um ato anulável. Mas que juiz anulará o resultado, se a nulidade partiu do juiz dos juízes?"" https://t.co/BuHDemP3DB"
Wed Oct 26 20:26:00 +0000 2022,1585367160662421504,"RT @claysonfelizola: Pelo tanto que o Augusto Nunes está xingando o Lula, pode acreditar, os caras já sabem que vão perder.",,[],"Pelo tanto que o Augusto Nunes está xingando o Lula, pode acreditar, os caras já sabem que vão perder."
Wed Oct 26 20:26:00 +0000 2022,1585367160310075392,@antoniotabet Tá virando tanto voto que o Molusco Ladrão só cai até mesmo no IPiadaEC 😂😂,,[],
Wed Oct 26 20:26:00 +0000 2022,1585367160180051970,"RT @felipeneto: Bolsonarista é tão burro q diz q se o Lula ganhar, vai pra Portugal.

Portugal.

Onde o Primeiro Ministro é do Partido Soci…","Salto, Brasil",[],"Bolsonarista é tão burro q diz q se o Lula ganhar, vai pra Portugal.

Portugal.

Onde o Primeiro Ministro é do Partido Socialista.

Onde o aborto é legal.

Onde a maconha é descriminalizada.

Grande refúgio da direita conservadora."
Wed Oct 26 20:26:00 +0000 2022,1585367159932219392,"RT @nikolas_dm: @felipeneto @eibrunocorrea @mkarolqueiroz Lacrou, agora o Lula ganha",,[],"@felipeneto @eibrunocorrea @mkarolqueiroz Lacrou, agora o Lula ganha"
Wed Oct 26 20:26:00 +0000 2022,1585367159391543296,RT @esquizopoc: 🚨 URGENTE: Irmã Mônica já está em Brasília orando pra garantir a derrota de Bolsonaro no segundo turno e a vitória de Lula…,,[],🚨 URGENTE: Irmã Mônica já está em Brasília orando pra garantir a derrota de Bolsonaro no segundo turno e a vitória de Lula https://t.co/mSohFB9Oi6
Wed Oct 26 20:26:00 +0000 2022,1585367159311515648,"RT @CamargoDireita: Lula planeja impor quarentena fiscal ao País, se eleito. Até o PIX poderá ser taxado, prejudicando principalmente os ma…",,[],"Lula planeja impor quarentena fiscal ao País, se eleito. Até o PIX poderá ser taxado, prejudicando principalmente os mais pobres. https://t.co/yxqCm1j5Zj"
Wed Oct 26 20:26:00 +0000 2022,1585367159085363201,RT @leiatheinvestor: ++ CAMPANHA DE LULA PEDE QUE TSE CENSURE 81 PERFIS DE APOIADORES DE BOLSONARO NAS REDES SOCIAIS,,[],++ CAMPANHA DE LULA PEDE QUE TSE CENSURE 81 PERFIS DE APOIADORES DE BOLSONARO NAS REDES SOCIAIS
